,0,1,2,3,4,5,6,7,8,9
25,0.55849403,0.713711,0.13637476,-0.3480869,0.35989413,0.028419403,0.13513903,0.5388832,-0.022793999,-0.10444553
26,-0.2472469,0.44364324,0.42535967,0.053488076,0.3494672,0.32343853,-0.3772499,0.67854685,0.6765879,0.60559577
27,-0.16581476,0.3703459,0.40114468,0.007240968,0.40037954,0.18818218,-0.4332533,0.50171214,0.59311813,0.3781819
28,-0.33322343,0.45842606,0.01223998,0.15781687,-0.14171895,0.48427185,0.089613765,0.32056063,0.22348958,0.61805
29,-0.069199204,0.19880804,0.23479328,-0.009969867,0.25066757,0.05863679,-0.27060288,0.2513943,0.33492592,0.15785211
30,-0.16132864,0.36438546,0.54283077,-0.05935928,0.6226677,0.15723284,-0.56092006,0.6481361,0.74704313,0.43333992
31,-0.011734667,0.26676807,0.3844446,0.019067926,0.33731577,1.5778101e-05,-0.28240845,0.47996154,0.5086235,0.33232683
32,-0.0033612049,0.44439834,0.6961549,0.1257209,0.6424005,0.044024456,-0.5937586,0.44558483,0.5376165,0.45313412
33,0.45205215,1.1117915,0.7128896,-0.035292972,0.32556027,-0.31445342,-0.48030704,0.9680799,0.54684436,0.43383586
34,1.4663693,1.4501551,-0.10137617,-0.21491425,0.5093968,-0.23445138,0.3466521,1.5293132,0.22098541,-0.31516796
35,1.7285618,1.6521857,-0.087070614,0.33344805,0.6004714,-0.47962734,0.36113906,1.2925726,0.0070528723,-0.1582541
36,-0.012935858,0.13926752,0.16049913,0.009421353,0.12120165,0.019039916,-0.1679419,0.16644798,0.28619352,0.09419876
37,0.00768197,0.08079634,0.081952795,0.01220663,0.03652642,-0.00022080446,-0.08323392,0.07529709,0.17966405,0.034670074
38,0.26330715,-0.18628974,0.34853533,-0.3357929,-0.18560216,-0.06869414,0.31084427,0.6607689,-0.27776784,1.0486603
39,-0.066740215,0.00086874067,0.3582575,-0.19295873,0.35029554,0.008765931,0.029268768,0.70624095,0.18429874,0.64877254
40,-0.035789844,0.103165135,0.17058712,-0.035791896,0.15313452,0.02856984,-0.12662013,0.20374772,0.21255675,0.15919103
41,-0.07779031,0.457789,0.51667637,-0.120997496,0.6101052,0.20931467,-0.41692197,0.6152896,0.7252918,0.24314697
42,-0.029155234,0.0721103,0.10330873,-0.0287965,0.09461677,0.0057950555,-0.067768626,0.07291658,0.115242526,0.05479726
43,0.0016215483,0.13272779,0.30089107,-0.04629624,0.2948886,0.04643312,-0.28677356,0.4636682,0.42107126,0.3987979
44,0.26251632,0.85416853,-0.14146405,-0.041897792,0.314754,0.76786816,0.18569125,0.20244084,0.1753914,-0.022673838
45,0.112554856,-0.06703204,0.055573992,-0.0954478,-0.06786919,0.06025858,0.05382318,0.25514695,-0.073805116,0.24733277
46,-0.38208604,0.56324655,0.13054329,0.1635164,0.1813656,0.44692528,-0.13534139,0.23421395,0.46097744,0.45866194
47,-0.129547,1.2428695,0.72134393,-0.20620185,1.2021024,0.78663814,-0.76216114,1.3564097,1.3992859,0.63783437
48,-0.70952797,1.8151697,0.4438853,0.17611618,0.8789746,1.4460361,-0.4325894,1.2670336,1.5214581,1.1585044
49,1.0212591,0.70683,0.19292057,-0.09767835,0.9004151,0.7356881,0.0017738793,0.25405577,0.1744003,-0.25854596
50,0.2713918,0.04718795,0.27248436,0.19721699,0.1780313,0.19896497,-0.26691952,-0.015699474,0.21458967,0.12782528
51,0.026632199,0.0611427,0.046389565,-0.092466466,0.09141715,0.029171277,0.011582311,0.07610628,0.0056017595,0.02134379
52,-0.23687051,0.5717215,1.0756218,-0.19955833,0.8246078,0.18047614,-0.7375455,0.83775556,0.7256633,0.7285918
53,-0.23246375,0.5354652,0.8790566,-0.1341657,0.85283935,0.20077038,-0.7741857,0.9627211,1.0333626,0.6344438
54,-0.096383154,0.25083414,0.3343715,-0.01507524,0.3231501,0.075073965,-0.34246814,0.35605025,0.419599,0.23675214
55,-0.32765436,0.31932813,-0.21087931,0.48574844,-0.06649863,0.5050791,0.388488,0.40384632,0.29941073,0.5967156
56,-0.078686684,0.25015736,0.33727422,-0.0452658,0.31817427,0.08069235,-0.34311154,0.35849875,0.41376132,0.26132092
57,0.021802617,-0.08152896,0.032926776,-0.072465755,-0.0031021596,0.035649613,0.044653837,0.023222571,0.009654023,0.06555088
58,0.067727625,0.059247702,0.1342642,-0.14392868,-0.022767521,0.022891488,0.10650906,0.0044971453,-0.102795206,0.05587926
59,0.00613876,0.006086344,0.018939868,-0.01734357,0.0027493027,0.014563909,-0.012466514,-0.028781163,-0.0027494885,0.003096304
60,0.5885454,-0.29744646,0.3293957,0.2727475,-0.08389934,-0.09737167,0.24103007,0.23224404,0.38449252,0.37888885
61,0.018752253,0.06079641,-0.000845083,-0.043367796,0.006356481,0.035086364,0.041641574,0.04565185,-0.0025007112,-0.07500681
62,-0.019354044,-0.02311091,0.2872745,-0.16179378,0.011462166,0.007893668,0.110988714,0.033601053,-0.046880018,0.16395411
63,-0.007340486,0.012138387,0.019972092,-0.013223379,0.009159309,0.012533255,-0.0039855223,-0.035036888,0.0034069777,-0.013814747
64,-0.18112299,-0.14952283,0.16824362,-0.237138,0.016206644,0.13828449,0.35802978,0.13197756,-0.066722125,0.115142524
65,-0.05871233,-0.04953694,0.29823497,-0.020015292,-0.03446183,-0.14194252,0.36112365,-0.017691592,0.40021178,-0.1458224
66,-0.12218912,-0.82764983,0.036218267,-0.4695682,0.46195897,-0.027352702,0.82081187,0.55558586,-0.36949617,0.5465861
67,0.010567478,-0.033426818,0.057641435,-0.058668714,0.025535023,0.03343695,0.0311352,-0.054317076,0.023195196,0.009384921
68,0.024120428,-0.033729337,-0.00673107,-0.0135571435,0.0048655956,0.030864235,-0.002680662,-0.003476301,0.014695349,0.019972224
69,-0.0006914175,0.12658124,0.2110847,-0.037394382,0.16879182,0.05482961,-0.19845544,0.2667256,0.27536052,0.19247952
70,-0.027395513,0.14112048,0.35548204,-0.09088957,0.254818,0.11576163,-0.23163125,0.34909326,0.3615248,0.29297796
71,0.09360138,-0.071452916,0.011645313,-0.059151355,-0.056343395,-0.01588445,0.05673177,0.06911535,-0.029906936,0.1424439
72,0.25900382,-0.117064014,-0.018633444,-0.0021733392,-0.230482,0.006631255,0.066234246,0.19210255,0.048071817,0.22400096
73,0.0021711602,-0.009327169,0.008600877,-0.027151316,-0.035451423,0.008840504,0.0144812185,0.017164262,-0.0007255595,0.026713531
74,-0.043108907,0.025286453,0.053785164,-0.027368408,-0.0028075534,-0.012033162,0.03478661,-0.026073404,0.0049255313,-0.016497992
75,-0.00955778,0.01949599,0.002551605,-0.0064078094,-0.0016708452,-0.0006604086,-0.015231864,-0.020552851,0.013450094,-0.01718112
76,0.48758006,0.5902066,0.2597669,0.026747344,-0.3057019,-0.44295764,-0.048679538,0.5466771,0.10242656,0.26907706
77,0.059592552,0.062871344,-0.020653889,0.028368982,-0.054278754,-0.06688367,0.004664837,0.07097781,0.014238903,-0.012437953
78,0.021361845,-0.0066681704,-0.0045988555,0.043671757,-0.14464341,-0.089717194,0.14343563,0.16611956,-0.02114672,0.088477165
79,0.77335906,0.21958974,0.24723442,0.44755974,-0.10002775,-0.17165583,0.07040878,-0.15967613,-0.033281453,-0.059423327
80,0.38477236,0.15045917,0.14957517,0.18516469,-0.08624637,-0.06742788,-0.008787415,-0.104123846,-0.03266948,-0.020795716
81,0.7164473,0.3439962,0.30891317,0.38211468,-0.08205486,-0.2102963,0.007299488,-0.0029509563,0.070864774,0.021605132
82,0.43873632,0.59377414,0.06056746,0.20858179,-0.3975805,-0.3303808,0.11907909,0.157826,-0.21181522,0.14301372
83,0.41632485,1.1714222,-0.40426525,-0.043728165,-0.14153919,0.21192706,0.71071815,0.29910406,-0.3354674,-0.16085185
84,0.06476597,-0.05064934,0.08503614,-0.012327874,-0.06876007,-0.10588032,0.12232295,0.074031554,-0.065157115,0.14316888
85,-0.17251752,-0.12576003,0.3538719,-0.30948567,0.31608748,0.097872525,0.21311828,0.32372493,0.06240017,0.3140172
86,-0.015660081,0.10312915,-0.037956133,-0.07801564,0.033069275,0.4678902,0.3439021,-0.11361744,-0.20717861,0.22636661
87,0.025343563,-0.038300484,0.01092117,-0.033910472,-0.041463647,-0.007676077,0.05456421,0.023779988,0.053743724,0.027423438
88,0.019235613,-0.061607994,0.017082868,-0.0068019554,-0.032846346,-0.03130783,0.085711524,0.049034473,0.029439118,0.048873205
89,-0.43201348,0.30873355,-0.17575419,0.1455225,-0.34562948,0.47932273,0.5434421,-0.11891703,-0.018431284,0.3189371
90,0.116661474,0.19226809,0.0051428685,0.023295814,-0.10428829,-0.093476795,0.010270616,0.027736498,0.04287952,-0.074826024
91,-0.047210712,-0.019099507,0.044359352,0.074644744,-0.058146082,0.026623257,0.033320885,0.11923328,-0.042874426,-0.06943248
92,-0.054875884,-0.017301729,0.095252216,0.024442773,-0.03591964,0.032698993,0.04591546,0.059688624,-0.03510875,-0.072681025
93,0.2651774,0.12428656,0.053394727,0.16450474,0.05209857,0.35151377,0.075123794,-0.27034572,-0.040024087,-0.05223665
94,-0.00042295735,0.019407565,0.0029856802,-0.01164512,-0.022933975,-0.0036619762,0.0007287789,-0.007819639,0.021330008,-0.0026601558
95,0.023840463,0.048115276,0.0062436177,-0.0016874449,-0.052144084,-0.027167356,0.017340256,0.014966195,0.034071844,-0.023711918
96,0.0011806447,0.017628811,-0.009615423,-0.0005252296,-0.0010781587,0.009067737,-0.021175642,-0.0139548415,0.014643363,-0.020635251
97,0.07824503,-0.02356449,0.1448225,-0.07783385,-0.10099866,-0.06771255,0.20391054,0.0553598,0.09061821,0.03836484
98,-0.02413275,-0.010936139,0.054368608,-0.047016535,0.00893428,0.036345642,0.014073736,-0.027635975,-0.019597422,0.008558763
99,0.22714895,0.09363438,0.101877935,0.16709009,-0.084634386,0.12862945,0.24203423,-0.15803048,0.074513264,0.054023508
100,0.3438061,0.07144086,0.6757421,0.78481567,0.063910834,-0.1825501,0.9666887,-0.51365805,0.09708089,-0.09962343
101,2.5777392,0.101699725,0.28455967,1.4270469,-1.5637892,-0.2849432,1.4599977,0.371398,0.82121795,0.4816272
102,0.7512074,0.15545473,0.340791,0.45630148,-0.40234634,-0.07586119,0.19332106,-0.19955386,0.044820704,0.13676235
103,1.8120335,0.37934488,0.7990443,0.9736312,-0.49976286,0.564001,0.15656486,0.3474563,1.3687832,0.65191436
104,-0.06450081,-0.16393451,-0.023472084,-0.013041571,0.07093531,-0.033471238,0.1304601,0.15365116,-0.142023,0.16631456
105,0.1576009,0.14528047,1.2889531,1.0052699,0.37386513,0.16048482,1.3435555,-0.78126717,0.39688626,0.14358385
106,-0.25654477,0.20568588,1.1499051,0.52036023,0.15528555,0.6570952,1.0492803,-0.5165868,0.81046885,0.31207365
107,0.34106082,-0.08384848,0.8297636,1.1611235,0.9137589,-0.1640283,1.0145911,-0.3242693,0.22058065,0.5082613
108,-0.767823,0.012006827,1.5515455,1.1047431,-0.27370474,0.6862547,-0.45361397,1.7166238,-1.2325082,-0.73959154
109,0.048996214,-0.057684865,0.031934086,-0.040362105,0.02335015,0.058536828,-0.019742176,-0.039613515,-0.012707544,0.05590622
110,0.047235586,-0.050663535,0.03668554,-0.03934822,0.022786725,0.05398888,-0.017377237,-0.04299497,-0.014309009,0.051295582
111,0.1848915,-0.06569897,0.047826864,0.0793257,0.0034881772,0.08631799,-0.029317072,-0.09605455,0.02562181,0.022806397
112,0.013975105,0.0226423,0.015118638,-0.030807601,-0.02152738,-0.0014988056,-0.0016868071,0.010673316,-0.021258306,0.024830312
113,-0.009400162,0.017142555,-0.0010410573,-0.0033168867,-0.001431108,0.00027953842,-0.015458481,-0.017174233,0.0132315,-0.01712481
114,0.23357789,0.04866897,-0.018109126,0.022175867,-0.337985,-0.0731026,0.23245949,0.26094335,-0.012669071,0.23781149
115,-0.01207607,-0.040321972,0.01853175,-0.039262854,0.024777045,0.012586228,0.031483904,-0.008118723,-0.00767284,0.04545321
116,-0.022432463,-0.025511283,0.2030001,-0.12983976,0.17182153,0.046823896,-0.04734791,0.30906662,0.05078627,0.3224212
117,0.057294615,-0.28760296,0.19180714,-0.42050043,-0.10610154,0.17932129,0.4556995,0.33823195,-0.35517085,0.7864837
118,0.0661702,0.12752679,0.080308765,-0.06674866,-0.091116756,-0.007088771,0.15080938,0.075133376,0.044506382,-0.11391779
119,0.011699934,0.0202814,0.00031580857,-0.010634914,-0.0104939565,-0.0043544816,-0.012509115,0.001402878,0.013782093,-0.00680182
120,0.11451192,-0.08660096,0.20981681,-0.09526537,-0.060574427,0.120675124,0.2749721,-0.10294323,0.079372264,0.12216997
121,0.06807369,-0.101127654,0.13188002,-0.15231888,-0.06962331,0.08387662,0.28428203,0.016464816,0.0408442,0.17384243
122,-0.0037023744,-0.008697784,0.08803282,-0.09562501,-0.032464977,-0.022800157,0.07778994,0.030530395,-0.061904404,0.07513707
123,-0.001922223,0.010851767,0.00092370925,-0.0036184057,0.0023460316,0.00259352,-0.01393852,-0.008636459,0.010802148,-0.012800767
124,0.23669326,0.14898364,0.15597948,-0.31516507,0.007874907,0.10318913,0.673525,0.14136888,0.36948523,-0.47038692
125,-0.0032686484,-0.08268608,0.12402704,-0.052919045,0.18238933,0.0074031064,0.2368129,-0.025085835,0.0033285213,-0.04597706
126,-0.03224863,-0.06303458,0.056872502,-0.054820016,0.051067233,0.017652629,0.07577407,-0.012316179,-0.017884258,0.037051357
127,0.017314421,-0.0003694068,0.035672206,0.032884248,0.016201383,0.0058815256,-0.03247532,0.057316247,0.089551166,0.042483408
128,0.27359408,0.12606221,0.22852941,0.0065754843,0.2601103,0.09360903,0.30232945,0.3945028,0.3147659,0.41294414
129,-0.057991564,0.027850397,0.06970255,-0.036655072,0.0107296705,-0.010679005,0.041330278,-0.035313476,-0.0034087973,-0.023704568
130,-0.050141495,0.03255144,0.05753212,-0.030769257,0.0069637937,-0.010587999,0.03068053,-0.0335595,-0.0028411595,-0.020594163
131,-0.005823151,0.00515589,0.0032056496,-0.010750472,0.00085441093,0.00752976,-0.013641735,-0.01620859,0.015331682,-0.012650354
132,-0.022803584,0.054497223,0.0883455,-0.031653296,0.08225163,0.021320265,-0.098696046,0.08657269,0.10255536,0.07969187
133,-0.020526905,-0.006513198,0.02461525,-0.020476095,0.00531982,-0.0012100872,0.0065673236,-0.0038045575,-0.00010344532,0.0029995216
134,0.011491823,-0.041548476,0.047756508,-0.070226006,-0.023098422,0.020069132,0.05092176,0.031515386,0.016586522,0.032939535
135,-0.017143775,-0.11152229,0.26936576,-0.15709268,-0.0220887,-0.037745997,0.26621175,0.029220311,-0.015839392,0.1068535
136,0.061173316,-0.09546043,0.105950534,-0.13803679,-0.06978529,0.009772204,0.14040844,0.11237921,-0.0060821082,0.11375587
137,-0.16045134,0.34003064,0.8844624,-0.14086054,0.62658304,0.10102529,-0.36913148,0.6813113,0.8551106,0.4572502
138,-0.27174687,0.3633353,0.9068556,0.1858382,0.52308977,0.34681496,-0.7355141,1.1965903,0.67235947,0.29013443
139,0.007179135,-0.0014160554,0.008285673,-0.013519108,0.010525481,0.02111621,-0.022902356,-0.028269192,0.0022010605,0.00069262175
140,-0.00094737293,0.008012149,-0.0025367022,-0.0026959234,-0.0046565975,0.001755406,-0.014331538,-0.013172939,0.022240328,-0.0112248575
141,-0.032087203,-0.0029611588,0.02763048,-0.030587625,0.013278557,0.020161139,0.0058239684,-0.017695935,0.0015736083,-0.015886052
142,-0.019913236,-0.017884213,0.038012847,-0.03125395,-0.022742935,-0.017795369,0.07572187,-0.0051079784,0.078501835,-0.031605717
143,-0.028605005,0.12954085,0.1257158,-0.035281572,0.011477843,0.0797313,-0.031280346,0.12571692,0.19798478,0.1862665
144,-0.002773895,-0.00092930446,0.03683767,-0.044121884,-0.039760813,0.004983834,0.024870781,0.0054049655,0.010029151,0.02850757
145,-0.47532347,0.691759,0.04879087,0.12254913,0.21398367,0.4812615,0.19960997,0.4072888,0.38923398,0.73835444
146,0.47896698,0.4142129,-0.062804975,-0.65051967,0.3192127,0.4209734,0.7425542,0.24859396,-0.42830676,0.017297715
147,0.36065292,-0.94749707,0.22625203,-0.26587847,-0.41063866,-0.15653414,1.0763526,0.94657737,0.1784933,0.6301966
148,0.034120034,0.06599854,0.04125088,-0.006745255,-0.019570125,-0.05591796,0.0024863845,0.0029152725,-0.06483184,0.01831254
149,-0.039986353,-0.22336596,0.004282321,-0.18057588,0.11393359,0.08674474,0.16915467,0.09865954,-0.095345505,0.15275747
150,-0.0036751942,-0.20000325,0.085665375,-0.15928125,0.011664614,0.06119093,0.20566423,0.07668005,-0.053772263,0.1778999
151,-0.06736277,-0.23804215,0.09885636,-0.2563019,0.14208321,0.048654087,0.2117518,0.056182314,-0.14232458,0.2041349
152,0.09309396,-0.2536241,-0.013972926,-0.13671793,-0.13452393,0.10720175,0.26317742,0.21152279,-0.11232458,0.4078601
153,0.065067984,-0.2745356,-0.015466046,-0.18488857,0.09518032,0.114759594,0.24852651,0.17080924,-0.05598933,0.17260541
154,0.063236535,-0.12391612,0.07571624,-0.15814787,0.011644262,0.06398945,0.11110415,0.21610484,0.05182947,0.1522803
155,-0.09731283,-0.11699022,0.094719365,-0.15916093,0.1968483,0.095679864,0.04302961,0.16411911,0.0835869,0.09916506
156,-0.2094769,0.05725836,0.5380304,-0.3016703,0.4927529,0.15333134,-0.035309702,0.5568593,0.35005313,0.44997934
157,0.50164676,0.48227972,0.32921052,0.08175659,-0.1826295,-0.6558233,0.27029565,0.1227337,-0.33015588,0.17125851
158,-0.2260039,-0.65553236,0.42777783,-0.15079667,0.04242816,0.2867743,0.39825115,0.6915765,-0.7341816,0.21846648
159,-0.06936892,0.03290063,0.0465816,0.02156382,-0.11077341,0.03649272,0.1730842,-0.0378126,0.15086013,-0.044603586
160,-0.010630178,0.021515802,0.0063925115,0.005394247,0.010348282,-0.008462617,-0.013048854,-0.027679192,0.011027126,-0.022216646
161,0.023631414,-0.052307285,0.030506775,-0.0186599,-0.08259538,0.021201668,0.06394392,0.06670467,0.0050147767,0.068949126
162,-0.0008158536,-0.0066400236,-0.022539167,0.00315916,0.0010145131,0.00038815397,-0.009742342,0.0094163325,0.021283362,-0.0114743505
163,0.12232722,0.011990361,-0.021416899,0.07429796,-0.18208814,-0.034260023,0.25969437,0.053043354,0.05344832,0.23593113
164,0.06269343,-0.043979086,-0.03832143,0.14833716,-0.27767158,-0.01635236,0.5050889,0.06834816,0.21153286,0.2328562
165,-0.11455887,0.30474788,0.31349537,0.031766515,0.32894847,0.11255769,-0.2986594,0.29901662,0.4101407,0.2836369
166,0.0065148594,0.019019594,-0.0101493485,0.0010892282,-0.024600238,-0.011093911,-0.010157707,0.0058792066,0.0131876245,0.0011366955
167,-0.049107715,0.08231103,-0.017790368,0.007756977,-0.049702786,0.034549225,0.0967096,0.016572973,-0.02227461,0.019893717
168,0.41222033,0.42105988,-0.05741727,0.538257,-0.9230864,0.40929586,0.5584551,0.029440453,0.23527867,0.79732585
169,-0.01264554,0.021633562,-0.0007362745,-0.004156505,0.0030318077,0.00277747,-0.020494165,-0.022624781,0.009120381,-0.01947242
170,-0.30966818,0.33934745,0.042209595,0.040910587,-0.17484368,0.47980317,0.35797596,0.048542492,0.21934639,0.5399158
171,-0.00980102,0.0050940365,0.00729926,-0.013099505,-0.0045591616,0.0020074637,-0.00056323566,-0.016271006,0.021361293,-0.011447763
172,0.0028149285,-0.01500283,0.055408053,-0.048284292,-0.02495611,0.007002323,0.050135806,-0.013881713,0.038050145,0.013096772
173,-0.01397988,-0.023550445,0.058811422,-0.07257735,-0.016531328,0.014814955,0.06908279,-0.006878612,0.026938992,0.02192522
174,-0.02548991,0.005992905,0.12629761,-0.114619344,-0.012159983,-0.020596718,0.092998095,-0.020355534,-0.06379612,0.07425081
175,-0.47043282,0.22750683,0.226559,0.24966063,-0.20448026,0.12696415,1.2826307,-0.27626613,0.36332527,-0.03211358
176,-0.17334104,-0.29914156,0.67697906,-0.0965688,0.13983214,-0.44812676,1.103683,-0.018327845,0.33274406,-0.18375674
177,-0.03813952,-0.012213875,0.021425582,-0.03683581,0.020754592,0.011824306,0.019762093,0.0073927273,-0.001249087,-0.022924535
178,-0.10478058,-0.12607995,0.4298376,-0.16172041,-0.12198518,-0.20524257,0.6307865,0.01674727,0.20040862,-0.028825067
179,-0.070951015,-0.08270775,0.124121875,-0.11114449,0.032993697,0.025055146,0.12348845,0.041995034,-0.031763956,0.014993733
180,-0.07233518,0.22098553,0.44106263,-0.16376674,0.32065564,0.10010226,-0.09510831,0.3196138,0.4259042,0.14593963
181,-0.0023092516,-0.07458709,-0.0070893336,-0.063744575,0.020723334,0.026796687,0.06329174,0.061949782,-0.05977378,0.07946511
182,-0.04226748,-0.029846868,0.037595402,-0.07486522,0.008690636,0.0112839425,0.07499146,0.009226631,0.00389948,0.0044462364
183,-0.0024162019,-0.12652989,-0.034981586,-0.019993624,0.05906741,0.028344361,0.17498752,0.022006115,-0.008807809,0.13858552
184,-0.0051084235,-0.12610014,-0.039952777,-0.01748458,0.06063712,0.028461289,0.17185716,0.02064299,-0.006696712,0.13370512
185,-0.014140079,-0.09899545,-0.037705768,-0.04190096,0.022435617,0.05559169,0.14289796,0.02303379,-0.009647309,0.13589661
186,-0.013735334,-0.13521014,-0.05916755,-0.0076031815,0.07815625,0.045955002,0.15893382,0.01546843,0.012824403,0.11092576
187,-0.009813101,-0.12647986,-0.028489241,-0.026346613,0.064531885,0.035318058,0.17167467,0.016335752,-0.013259595,0.1349917
188,-0.016130112,-0.096562564,-0.040591516,-0.040346485,0.018752083,0.054187898,0.14374997,0.025365794,-0.01449403,0.13584898
189,0.025636908,-0.032471105,0.032918222,-0.0029251997,-0.038841303,-0.03177042,0.044077106,0.003213243,0.067968845,0.009312685
190,0.012953745,0.0012937601,0.010015896,-0.011157577,0.0019529485,0.020102492,-0.020573938,-0.030344822,0.0057135043,0.0030920121
191,0.004687017,0.0022852581,0.031297244,-0.052158333,-0.057725474,-0.039216265,0.059903275,0.048719287,-0.04207503,0.085245915
192,-0.0124268355,0.027252693,0.04629638,-0.0179769,-0.056324918,-0.045432195,0.07270044,-0.0041754916,0.070827,-0.035814688
193,-0.049735807,-0.030077603,0.052445527,-0.058908127,0.029336369,0.039189935,0.054943267,-0.0028448664,-0.032260466,-0.0073666256
194,-0.07841812,-0.06422807,0.091823585,-0.09804421,0.009686044,0.029906772,0.15255468,0.07641624,-0.09851253,0.058309935
195,-0.04509049,-0.015782658,0.054013673,-0.03561153,-0.008481877,-0.008905873,0.07670324,-0.012508361,0.065581955,-0.04973682
196,-0.018802404,-0.015222556,0.009855252,-0.025199067,0.009022066,0.013186441,0.006551923,-0.0029685088,0.0030803017,0.0020973263
197,-0.072125115,0.12473447,0.235024,0.0098121585,0.24024607,0.06113748,-0.22575629,0.4518901,0.34033144,0.27787018
198,-0.063939646,0.09386655,0.31124985,-0.10537444,0.27658305,0.027850024,-0.16410916,0.42526513,0.30918524,0.3590116
199,-0.06456312,0.21474828,0.28832325,-0.020552205,0.281103,0.050404258,-0.30061665,0.30179173,0.39271325,0.21416831
200,0.35604906,0.82427746,0.49438608,0.58807766,-0.47920027,1.5652975,0.8358255,-0.6295778,-0.21923484,1.100288
201,0.030003585,0.037354577,0.0045044697,-0.07679049,0.045187548,0.055909872,0.038378578,-0.004799056,-0.024179935,-0.037498504
202,0.66516393,0.18822561,0.16033496,0.49256197,-0.8765972,0.22113642,0.5310539,-0.17380749,0.09907954,0.7030878
203,0.074959256,0.05263253,0.055722866,-0.09064993,-0.035108693,0.042943746,0.059024356,0.015146074,-0.05282047,0.022225022
204,-0.00808817,-0.005943496,0.04311967,-0.04024462,-0.019303283,0.014341257,0.024724532,0.00043842723,-0.0034408444,0.01382875
205,-0.052284583,0.007432748,0.08164213,-0.017927155,0.047843795,-0.0053732446,0.041101277,0.11476164,0.007673656,0.05418971
206,-0.09308185,-0.12897159,0.16903129,-0.19884486,0.12775496,0.051505607,0.19766673,0.1430173,-0.016802154,0.13252428
207,0.19406796,0.024689607,0.14915392,-0.32460967,0.59656715,0.18307966,0.3220602,0.54814065,0.087496385,0.07300058
208,0.086753115,0.006763819,0.17806019,0.08095061,0.027099466,-0.071728036,0.09537851,0.04829498,0.014224751,0.06993145
209,-0.09493494,0.18408442,0.13049455,0.026089286,0.14674477,0.09622085,-0.14418589,0.12484816,0.2127853,0.1404746
