,0,1,2,3,4,5,6,7,8,9
27,0.08407115,-0.13442788,-0.033214316,-0.018404933,-0.07313305,-0.02603331,0.07880788,0.10230265,-0.019281602,0.15609087
28,0.16445139,-0.07667397,-0.035388336,0.049245268,-0.10370343,0.0021913801,0.056510605,0.15529758,0.026394919,0.16318047
29,0.0034477047,-0.02966317,-0.021559194,0.011515896,0.0076512313,-0.010320994,-0.015629778,-0.015567785,-0.0013962336,-0.012980287
30,-0.010516392,-0.0234328,-0.007840507,0.011358378,0.006822814,-0.017265934,-0.018706415,-0.010092788,0.00017576474,-0.0049789576
31,-0.50485647,0.20517124,0.59121084,-0.062069483,0.06794177,0.46912786,0.48758993,-0.26896483,0.20733346,0.12830646
32,-0.369136,0.30991548,0.08659408,-0.14174958,-0.043308027,0.5413626,0.21428277,-0.20174894,-0.13447215,0.4459876
33,0.15634073,-0.47550207,-0.22116385,-0.11062682,0.15811075,0.40848505,0.25258112,0.3381342,-0.20340851,0.2125049
34,0.027745126,-0.015559937,-0.03234382,0.020518439,-0.024058076,-0.034769144,-0.027262544,0.008919763,-0.011377561,0.01603995
35,-0.14635132,0.11756396,-0.12268305,0.34138054,0.4205108,-0.12768692,0.2606332,0.063151225,0.06505949,0.25287494
36,-0.042354576,-0.019940086,-0.029030817,0.07784078,0.06438936,-0.060420707,0.02785109,-0.00479259,-0.011608178,-0.00647663
37,-0.0023965384,-0.015288939,-0.039330695,0.01067139,-0.001762123,-0.028027292,-0.017242944,0.009218856,-0.012125662,-0.002288187
38,-1.2323732,-0.45039624,2.4762945,2.6078184,-1.1430285,1.772754,-0.41313633,3.0397084,-2.7208922,-2.5467162
39,-0.08540609,-0.25638017,0.10237303,0.23715396,0.6095492,-0.17077567,1.2187923,0.9163487,-0.63786614,0.4125904
40,-0.051646832,-0.14935529,0.22156471,-0.058349583,0.016916357,0.08710938,0.12077442,0.10769448,-0.0894342,0.049106617
41,0.015409549,0.023432376,0.039864942,-0.05900809,0.0044087404,-0.0722599,0.017863825,0.0157225,-0.15125819,0.15012524
42,-0.024161488,-0.011822065,0.077724636,-0.025112746,0.008895319,-0.024725033,0.088020615,-0.017628945,0.007697762,-0.06346242
43,-0.02342276,0.03809964,0.36980316,-0.17345488,0.046283167,0.034724157,0.22982033,0.07346046,-0.26818722,0.21028313
44,-0.00051222864,-0.022449909,-0.034270216,0.018890176,-0.007901304,-0.0193479,-0.02189142,-0.0012657978,-0.0024712954,-0.015292364
45,0.05943641,-0.08773206,-0.07526873,0.01788902,-0.022647375,0.03830318,0.0024702281,0.07080396,0.0057799923,0.017974442
46,0.0037364298,0.03151392,0.09010737,-0.0022394494,0.06100159,0.08984535,0.08643638,-0.03986957,-0.07686281,-0.100905836
47,-0.0070162225,-0.012333211,-0.04006964,0.018838687,0.0017877286,-0.020598026,-0.03147172,-0.009446965,-0.011037895,-0.016079636
48,0.015828513,-0.08107207,-0.041506495,0.081794925,-0.19759269,0.045712538,0.14363073,0.38861158,0.057669375,-0.009837098
49,0.08697357,-0.06682075,0.016123481,-0.03127076,-0.0699448,-0.017586479,0.03631962,0.18052286,-0.011532591,0.18520743
50,0.32264817,-0.15256222,-0.20725745,0.33552986,-0.45333913,0.22569901,0.029728273,0.5597164,0.35454002,0.16296527
51,0.30202457,0.10745792,0.082460776,0.16104524,-0.28091756,0.011780113,0.36987367,0.09006929,0.2889339,0.076740004
52,0.13695028,-0.3918619,-0.1618418,0.09452005,-0.19838314,0.25100252,0.15397626,0.45811343,0.0047033164,0.1483089
53,-0.38774848,0.31201494,-0.6705407,1.3785895,1.22824,-1.0139973,0.48012954,0.21456921,-0.29955277,0.42738447
54,0.014855434,-0.1289668,0.16969886,-0.017596267,-0.049870122,-0.016804442,0.23555024,-0.007536026,0.02732219,0.14377083
55,-0.00025336814,-0.004423764,0.051517207,-0.031612787,-0.03361761,-0.018939301,0.039958064,0.06407754,-0.016856104,0.03895688
56,0.0925018,-0.63613164,-0.53192914,0.41491282,-0.40128765,0.47550824,0.25434557,0.9093436,0.12393386,0.06573762
57,0.87048095,0.40547803,0.31285614,0.01674654,-1.2617476,-0.46279714,0.11776162,0.41319153,-0.23684187,1.1617464
58,-0.029914353,-0.029962566,0.32111052,0.029259708,-0.0010657085,-0.023055792,0.24283825,-0.062104788,6.9062975e-05,0.1255683
59,0.28370637,0.004624329,-0.088953435,0.0817511,-0.18877964,-0.055378977,0.06665044,0.17239696,0.17450522,0.054924883
60,-0.21468076,0.010345529,1.0202712,-0.03885715,0.12288665,0.13683547,0.7295871,-0.092010565,-0.081505224,-0.40756205
61,-0.0045800256,-0.021075813,0.011165892,0.015766758,-0.011931437,-0.008144411,-0.0127599,0.017220942,0.013922518,-0.018532157
62,-0.043303475,-0.012913535,0.0128298,-0.02331561,0.011228172,0.0028329836,0.02877106,-0.010712175,0.025153542,-0.01320707
63,0.2086719,0.26526377,0.57709366,0.7552422,0.18548608,-0.745545,0.7800307,-0.11034676,-0.2694155,0.5291214
64,0.12882088,-0.09421586,0.016236106,0.016380593,-0.15837163,-0.017726533,0.09829068,0.07763746,0.045337494,0.150332
65,0.020876683,-0.015157285,-0.03748479,0.034024004,-0.01738685,-0.010601284,-0.041205183,-0.007148967,0.015080325,-0.008489639
66,0.38558835,-0.0018618548,0.31404972,-0.28947484,-0.57928276,-0.14987083,0.31047022,0.38763258,-0.30863613,0.8501789
67,0.04311491,0.09645116,0.031315807,0.030699072,-0.0536386,-0.08913578,0.14035551,0.07192494,0.0012375397,0.029966615
68,0.45386007,0.06579578,0.21168472,0.07393775,-0.36897004,-0.15532523,0.16383311,0.36552522,-0.3117072,0.592299
69,0.31165236,-0.20334154,0.09336332,0.63487786,-0.24639896,0.07830325,0.83621836,0.6824028,0.08171696,0.5993442
70,0.31974462,0.010343026,0.22245023,-0.08377194,-0.24106492,0.11861899,0.23215902,0.1287416,0.1094305,0.2685504
71,0.010074546,-0.028069723,-0.020821314,-0.022349216,0.03210258,0.0037536002,0.056800023,0.005309582,-0.013216274,-0.0023489592
72,-0.027807668,-0.080581,0.15264946,0.12761341,-0.3652225,0.2295284,0.40599737,1.1878928,0.093740046,0.0022695153
73,-0.1886811,-0.12662569,2.6577644,0.22675902,-1.1052202,-0.5721235,3.4175575,-0.42558673,2.752801,-1.6724284
74,0.032145545,0.01065774,0.106601246,-0.008621126,-0.067298114,-0.059320293,0.05660962,0.032596927,0.0015028066,-0.010858146
75,0.3432732,-0.12519819,-0.029384594,0.14704111,-0.36294043,-0.106926374,0.18263516,0.18939543,0.29772314,0.068228774
76,0.24984662,-0.12555785,0.08235247,-0.07553078,-0.20684244,0.34165156,0.28602418,0.28460005,-0.033241864,0.23385674
77,-0.053083606,-0.062857136,0.10488119,-0.09963311,-0.01688943,0.116358876,0.13852282,-0.029698966,-0.018326443,0.117053345
78,-0.021117318,-0.0018899408,-0.025575165,0.06974045,0.07126872,0.008793199,0.14854823,0.019570444,-0.058050975,0.07354361
79,-0.006916356,-0.012546797,-0.042946212,0.020459462,0.0013563231,-0.019254245,-0.033416558,-0.011039586,-0.010485073,-0.015093075
80,0.0013866404,-0.048059795,-0.08191472,0.078963086,0.07436143,-0.08784381,0.15852737,0.10857671,0.0153421415,0.050015565
81,-1.9683181,3.550312,-1.5159677,3.2198079,-0.30048555,3.7107048,3.6409824,-0.7379866,0.16038519,3.2852628
82,0.055247776,0.06991479,0.15851173,0.015646689,-0.016783435,0.055932466,0.10708917,0.06096168,-0.10059751,-0.024866479
83,0.069942206,-0.019353556,0.085519485,0.022592338,-0.098981336,0.024222633,0.14056534,0.079527564,0.08714928,0.067812786
84,0.070465304,-0.38475984,-0.28560087,0.15139331,-0.08964607,0.23162685,0.057397462,0.37243593,0.055151284,-0.008607526
85,0.09968469,0.020635594,-0.052060712,0.040073093,-0.09803226,-0.065508984,0.011387006,0.07827153,0.058043838,0.028383708
86,-0.008231365,-0.052265685,0.044189703,-0.03809186,0.049487658,0.058277324,0.087859385,-0.007317229,-0.0026594135,0.072407044
87,-0.059468728,-0.10237872,0.26542434,0.05659226,-0.0760117,0.19249949,0.22846162,0.100215845,-0.081797756,0.08103904
88,-0.032410204,-0.046085924,0.03786379,-0.0074435617,0.0042206952,-0.013001695,0.0026465193,0.021219617,-0.013092407,-0.0026457713
89,0.12811615,-0.04730275,-0.10393697,0.2115766,0.040275253,-0.16095695,0.21900615,0.08131561,-0.036143243,0.21475093
90,-0.17170443,0.7533736,-1.1648086,2.3445094,2.6534057,-2.3104465,2.0233874,1.2657517,-0.6112496,0.29945737
91,0.011762871,0.018485032,0.011300099,-0.03187361,0.008559193,-0.0070548747,0.024786914,-0.0020407408,0.004338476,-0.018560627
92,-0.014405029,-0.018891506,-0.009445914,0.013421518,-0.023602048,-0.00922927,0.00016594726,0.0035557759,-0.013455662,-0.008270793
93,0.20763825,-0.13014227,0.14069968,-0.060602877,-0.18132868,-0.09596193,0.32340446,0.19786856,0.177363,0.16782297
94,1.47407,1.7374407,1.2676145,0.53020656,-0.37150487,-1.3503777,0.67548203,0.20047317,-1.299462,0.67623144
95,0.28315416,-0.67715317,-0.24824034,0.08607916,0.04041719,0.15126623,0.3764379,0.5574076,0.21969816,0.3964058
96,0.060250524,-0.2622709,-0.13210414,0.10016236,-0.050070874,0.05742701,0.072300956,0.23916514,0.09274558,-0.0055815466
97,-0.013771065,-0.01680738,-0.039125584,-0.02712898,0.047411174,0.029402828,0.012406798,-0.00227724,-0.04312939,0.010153196
98,0.870123,-0.0057268236,0.30169094,0.38485253,-0.86294305,-0.26094544,0.63224554,0.22756815,1.0020598,0.11912802
99,-0.00026346592,-0.008726156,-0.037251938,0.017475527,0.0010581649,-0.023446824,-0.03681854,-0.0012181347,-0.010540904,-0.007646281
100,0.046285484,-0.32355687,0.0728233,-0.1611057,0.063793205,0.09804346,0.3984487,0.22001903,-0.04999907,0.1942955
101,-0.008142666,-0.09395745,-0.068324134,0.03748316,-0.004312825,0.057836942,-0.017478699,0.09671072,0.024175873,0.003996111
102,0.64215755,-0.17207575,-0.21619377,0.18535617,-0.56079686,0.16004993,0.17702621,0.3651351,0.2857139,0.52577275
103,-0.005247727,-0.104862444,-0.008218163,-0.033702858,0.019548353,0.0818639,0.13060752,0.11214583,0.016930085,-0.0144323995
104,0.12306226,-0.2266835,0.05544684,0.41743305,0.006380093,0.12090007,0.87377244,0.6666232,0.04387281,0.264314
105,0.16800393,-0.010428279,0.0443449,0.042291872,-0.20862271,0.01237278,0.1482588,0.08946536,0.10307359,0.12953302
106,0.06749578,0.039308608,0.086089686,0.05975781,-0.009298758,-0.033518963,0.23119116,0.05257729,-0.052438624,0.013268616
107,0.083396815,-0.29140007,0.082843855,-0.03767316,-0.20296165,-0.05875,0.3028399,0.29612747,0.16967854,0.15002142
108,-0.0533742,-0.030083662,0.25847527,-0.14415556,0.051178306,0.015903438,0.20801602,0.06372311,-0.060610335,0.044020128
109,0.0060565663,-0.02303255,-0.047336724,0.02065419,-0.013268328,-0.026859269,-0.025542837,0.006069876,-0.008848301,0.0006202358
110,0.01114722,-0.053876728,0.07703033,-0.09855306,-0.026215319,-0.039100572,0.011439214,0.052141327,-0.13372833,0.17130269
111,0.117218226,-0.014870947,-0.04707679,0.080632225,-0.12843613,-0.0561052,-0.0019061139,0.04430273,0.07048163,0.017702365
112,-0.0036098172,-0.0146072395,-0.04413901,0.020145288,-0.0042688404,-0.020213943,-0.029491836,-0.008304347,-0.0076132966,-0.010976039
113,0.33742365,-0.22385308,0.10476514,0.09702558,-0.2204488,0.07090567,0.24500409,0.23817566,0.14015232,0.13672146
114,3.4917824,3.2229342,-1.1245916,-2.1739273,2.586208,2.7141182,2.559749,1.9101582,-1.1528152,-2.535451
115,-0.04477989,-0.040832937,0.03189712,0.047733486,0.046862315,-0.0046524825,0.041840136,0.020240236,-0.03750228,-0.03498565
116,0.20605619,-0.027757877,0.07312131,0.31993678,-0.05933881,-0.26497364,0.4337223,0.22905219,0.046995994,0.21606547
117,0.19071156,-0.3341486,-0.1576605,0.08311261,-0.04511724,0.14366698,0.11746254,0.35444766,0.10481369,0.1842119
118,-0.008461641,-0.016116405,-0.0474778,0.013302088,0.00608321,-0.0124504445,-0.022863517,-0.006012424,-0.014213798,-0.0061660623
119,-0.51225996,0.33164963,1.476127,-0.15141426,0.5085614,-0.1411987,1.2484945,-0.3268345,-0.2802772,0.15930712
120,-0.10197342,-0.20179711,0.36987713,0.15542586,-0.12875128,0.07561226,0.48651448,0.01192808,0.124636926,0.15078852
121,0.14302884,-0.017564869,-0.08871127,0.067967616,-0.165202,0.086922415,0.07228083,0.14667034,0.074339874,0.07134696
122,-0.1490429,0.04349498,-0.07785077,0.38995537,0.3271875,-0.23181367,0.22549199,-0.030824201,0.030511552,0.060747135
123,0.25946364,0.06099753,0.13695031,0.063035406,0.40192932,0.2528988,0.10184594,-0.022186931,-0.2345635,0.10836293
124,3.8955626,-0.13228123,2.279222,3.6923568,1.3051708,2.0220337,0.51859474,-2.2348113,-0.12618622,0.40497693
125,0.04268111,-0.023945862,0.020851504,-0.05115261,0.07325302,0.08112425,0.12164676,0.08495074,-0.005068667,0.09449003
126,0.08203729,-0.075656384,0.0066215647,-0.024619894,-0.06824315,-0.003740028,0.076262034,0.06298048,0.0141907325,0.07333356
127,0.028389463,-0.15431127,0.082621306,-0.16128953,0.12152172,0.08979839,0.071343295,0.11094483,-0.2558185,0.20338841
128,0.038924012,-0.0076919887,-0.055755552,0.029290909,-0.0377493,-0.0061259978,-0.0038830813,0.01583317,0.02295937,0.0066488707
129,-0.019072687,-0.016170202,-0.02546185,0.026449395,-0.002156312,-0.01311012,-0.029417682,0.008760356,-0.021899806,-0.01701469
130,0.010488101,-0.022842204,-0.0040265014,0.051308095,-0.07682045,0.0360427,-0.013326963,0.094183415,-0.005854908,0.05356505
131,-0.08059334,-0.029809475,0.22370233,0.010905849,-0.14011656,0.16882288,-0.13422568,0.41397327,0.063148916,0.24137127
132,0.028832057,-0.052152175,-0.0029648063,0.04333212,-0.010225905,-0.0514721,0.06270548,-0.0046210866,0.023159564,0.023542685
133,-0.06185562,-0.22628407,0.089525685,0.10968986,0.08520322,0.027724566,0.21481799,0.112186626,-0.043945357,0.101542674
134,-0.5169565,-0.8671689,0.8161416,-0.7671835,0.42232874,0.5702434,1.0261248,0.55634725,-0.2615883,-0.06574435
135,-0.005497247,-0.006929456,-0.04912517,0.038718726,-0.025169669,-0.019212862,-0.025011213,0.02463907,-0.009978428,-0.0029717903
136,0.044449084,0.0047219475,-0.04480299,0.046919256,-0.06057303,-0.04412013,-0.015576121,0.008909705,0.022821415,-0.009548054
137,0.07280687,0.06955397,-0.06443639,-0.026632322,-0.010968385,-0.04830905,0.038894918,0.07953645,-0.037692,0.028570281
138,-0.0064001153,-0.012621207,-0.04253656,0.020287136,0.0015247061,-0.02020514,-0.033454962,-0.010647357,-0.01059179,-0.015225939
139,-0.010005935,-0.032287624,-0.027386436,0.010300163,0.006703434,-0.018445438,-0.013408181,-0.0034623626,-0.0072864876,-0.00911205
140,2.115856,2.3055983,0.13452373,0.14033704,-1.1517287,-0.69227827,0.9546705,0.9904998,0.48508364,-0.640419
141,0.32556283,-0.024430126,0.41640943,-0.29241198,-0.25911397,-0.14301124,0.36597538,0.10190524,-0.2575056,0.57140654
142,0.057842094,-0.029115994,0.03628246,-0.061496157,-0.015557631,0.018307384,0.05694983,0.10365474,-0.25446665,0.20784767
143,-0.056955993,0.050487168,0.013923835,-0.015496226,-0.009302181,0.052380517,0.026177702,-0.039314993,0.013837803,0.012038832
144,0.014464099,-0.017678604,-0.047695566,0.019525489,0.0061888495,-0.01179413,-0.031841855,0.002745465,0.0043036407,-0.0110822655
145,0.05197303,0.06958513,0.049753737,-0.06310373,-0.073810905,-0.10548361,-0.061791852,0.0066245273,-0.17789826,0.17500068
146,-0.00060920895,-0.2333386,0.025269737,-0.0230931,-0.0018821412,0.111681364,0.15952936,0.17309752,0.02914833,0.11065348
147,0.17360038,0.09803589,-0.122212015,0.13138473,-0.12260067,-0.08909678,0.013412797,0.29582995,-0.030279052,-0.038305312
148,0.054062176,-0.18768324,-0.13614443,0.05735672,-0.020253792,0.12904006,0.08659379,0.18128443,-0.027674764,0.07157793
149,0.048426833,-0.04697688,-0.06005389,0.048037797,-0.07183257,0.029075015,-0.008783108,0.04803397,0.024498751,0.02279316
150,0.04493026,-0.079724155,0.03127628,-0.019298464,0.061683733,0.09388099,0.05088559,0.07164055,-0.09459585,0.05745633
151,0.46180874,-0.28599018,0.7451526,0.98659456,0.20887396,-0.036369745,0.69759566,-0.42241192,0.5118168,0.3023556
152,0.07551726,-0.5427779,0.064226575,-0.4820441,0.16311401,0.46736693,0.36088264,0.39872742,-0.24320234,0.72617495
153,0.2493638,0.22506805,0.2670567,-0.018348252,0.2313621,-0.28696442,0.3617959,0.20526631,-0.5928512,0.6697584
154,-0.0076354826,-0.033939783,-0.02663324,-0.015131715,-0.0024037373,-0.029046766,0.009868388,0.014450477,-0.019981883,0.028503126
155,0.113514535,-0.17658801,0.0022666815,0.035387732,-0.17001657,0.14124623,0.16071086,0.368655,0.03220601,0.16868357
156,0.046769127,-0.022514366,-0.026008388,0.009647515,-0.0006850263,0.04108713,-0.00456756,-0.020473998,0.0065471367,-0.018223157
157,0.21920438,0.8029205,1.0447781,-0.68416643,-0.57891655,-0.749522,-0.13200973,-0.025121208,-1.4273386,1.2990408
158,-0.071332745,-0.03970779,0.035625815,0.022660006,0.042385,-0.037739944,0.16549909,0.09671494,-0.10383503,0.036478482
159,-0.024260493,0.021449933,0.08466195,-0.044248566,-0.018707668,-0.03878704,0.06325555,-0.017264491,-0.008768345,0.043223545
160,0.05003635,0.0142775625,-0.072465576,-0.0027850564,0.05345458,0.048897963,-0.022974795,-0.015083601,-0.02247908,-0.038084533
161,0.11965797,-0.009678777,0.0072109397,0.10392055,-0.10866172,-0.088136934,0.13953836,0.034701105,0.14387795,0.022175143
162,-0.055378765,-0.2351851,0.86850697,-0.4642042,0.21788368,-0.014022279,1.1382806,-0.16388324,0.3852302,-0.054470103
163,1.248458,0.5627034,0.20273854,-0.1430823,-0.5778286,-0.13028756,0.42031577,0.9992908,0.19519517,0.3697592
164,0.0474682,0.08998431,0.3090057,0.10285703,-0.4588788,0.003002721,0.8744614,0.35892823,0.26824975,0.16704522
165,0.0014960998,-0.022241618,-0.017947277,0.0062251748,-0.013229396,-0.009762812,-0.024843723,0.025189824,0.00047572874,0.019128338
166,1.2903887,-0.80824393,-0.5891908,0.9689778,-1.3023158,0.25670284,0.5767768,1.5660683,0.89134383,0.57785416
167,-0.0017723195,-0.024188286,-0.044552717,0.019213764,0.0029398892,-0.021372978,-0.028905202,-0.0014053264,-0.0014135012,-0.010849277
168,-0.013497568,-0.017779833,-0.021686295,0.021527978,-0.0056287427,-0.014805039,-0.027346097,0.009797526,-0.020581963,-0.022456406
169,0.06713255,0.19119467,-0.030478101,-0.0018193454,-0.07578576,0.20077032,0.085176006,0.13673465,0.21312705,0.10031553
170,1.2497326,-0.8990131,0.8198761,-0.16927314,0.2866458,0.95959276,0.5054114,0.04265199,-0.40353867,1.221681
171,0.0496101,-0.0706384,-0.08618049,0.059894677,-0.044160873,-0.008233133,0.0019262235,0.068187654,0.027585138,0.0008257815
172,0.046538834,-0.03356886,-0.015700186,0.0055321157,-0.036514193,-0.03962126,-0.023716435,-0.002494813,-0.0444788,0.06882494
173,0.38212305,-0.7521988,0.024405828,-0.012719731,0.4530428,0.6893807,0.44943014,0.13558619,-0.26880208,0.5915656
174,0.061407838,-0.096789084,0.10404726,-0.01695735,-0.13397768,-0.059172995,0.16211997,0.08050097,0.09004481,0.12368024
175,-0.046778698,-0.07814746,0.050436873,-0.11684835,0.05900774,0.0475981,0.11467124,0.030223463,-0.029525315,0.016947577
176,-0.08731735,-0.072737895,-0.07358607,0.23630391,0.17436817,-0.016922925,0.21523392,0.16705719,-0.05711835,0.15051948
177,-0.004989387,-0.011628005,-0.041731436,0.020057304,0.001172115,-0.019084275,-0.033146843,-0.011663459,-0.008939736,-0.017184846
178,0.051620755,-0.04438102,-0.017023217,0.017468588,-0.10247647,0.040186983,-0.0057422663,0.14312279,0.0034590769,0.13598207
179,-0.0074072625,-0.0030982918,-0.042135946,0.0152546875,0.004856496,-0.008489765,-0.03789403,-0.0003031297,-0.00027869787,-0.0066225827
180,0.016277758,-0.034876645,-0.029345067,0.05926603,-0.060497086,-0.018380098,0.0035798256,0.036016017,0.015233951,0.020592729
181,-0.02548364,-0.06573046,0.06771747,-0.040852636,-0.0035274914,0.10108193,0.08009545,0.07536975,-0.07544425,-0.020632416
182,0.1545718,-0.08098803,0.097076334,0.03826796,0.16187775,0.12240724,0.023683699,-0.08413598,-0.07736031,0.08706118
183,0.15263027,0.15660128,-0.08652082,0.008873288,0.013756696,-0.13799821,0.032722037,0.1266329,0.009155659,-0.06970432
184,-0.074009895,-0.02170173,-0.06746164,0.1729158,0.15625581,-0.11282814,0.08052744,0.03184985,-0.06503634,0.042163815
185,0.23359708,0.009202328,0.40210345,0.010365212,-0.03457146,0.4905559,0.5635886,0.11246542,-0.36117232,0.0792904
186,0.039848045,-0.7001666,-0.20917444,-0.28475535,0.10758345,0.44963184,0.42917627,0.49783298,-0.06817373,0.34454867
187,0.14069867,-0.48562247,0.19405644,1.0909771,1.0375029,-0.23718481,0.90507966,0.091998056,-0.20647836,0.906073
188,0.032434307,-0.004892738,-0.039241493,0.011639623,-0.018656855,-0.05307088,-0.010975209,0.027105838,-0.0108925775,0.013495111
189,0.020623261,-0.030845767,-0.0047945427,0.019010909,-0.012719914,-0.018237112,0.023369165,0.04300155,-0.017435294,0.031730983
190,0.41628087,-0.36641634,-0.20555635,0.42759594,-0.4826211,0.1551745,0.11936934,0.46390176,0.26014963,0.1069506
191,0.017855873,-0.19671898,-0.16805157,0.19929208,0.133542,0.041055877,0.14814179,0.29901916,-0.03192658,0.27237552
192,0.039868295,-0.1545146,0.07512367,-0.037125427,0.028929755,0.112019,0.18810098,0.032899868,0.038894583,-0.030755255
193,0.44946826,0.11782335,-0.016435329,-0.07326185,0.19706735,0.358275,0.01302673,-0.004745916,-0.005513604,-0.16633803
194,0.06715761,-0.14552085,-0.24790685,0.5258067,0.2504043,-0.12663335,0.16738613,0.26624086,-0.07146659,0.08612187
195,0.17915203,-0.21699254,0.12640423,0.31096274,0.07812326,-0.09268962,0.36726207,0.18904571,0.1421118,0.106764264
196,-0.33889878,0.18648456,-0.34588116,1.279671,1.0326318,-0.51994586,0.637482,0.030246455,-0.36806947,0.4698692
197,0.03353157,0.0148485815,-0.024310116,-0.018948292,-0.0031681112,0.011503837,-0.022400953,-0.014386409,0.015731543,-0.016589787
198,0.06644775,-0.1729032,0.02055937,0.009306474,0.0023097054,0.0016352391,0.08947987,0.081528954,0.012323569,0.09451397
199,-0.0074578323,-0.025679508,-0.01950846,0.0077674887,0.00847822,-0.01666392,-0.014737949,-0.008133257,0.0016705893,-0.017814422
200,0.0018268775,-0.020887006,-0.051518913,0.023613458,-0.0041861134,-0.02490799,-0.023283696,0.0006785085,-0.010289972,-0.00441065
201,-0.0062101725,-0.019357983,-0.03159093,0.012697085,4.2173877e-05,-0.023387257,-0.023057982,-0.009010203,-0.016082557,-0.0066893133
202,-0.053485345,-0.07251704,0.024953024,-0.00429734,-0.014798175,0.012443798,0.052695453,0.0542377,-0.0007907872,-0.04657968
203,0.059046872,0.37593386,0.6085494,-0.1948435,-0.23169033,-0.5624783,0.084647655,0.13093387,-1.178547,0.9536187
204,0.25022173,-0.15023796,0.03482381,0.029381229,-0.14846626,0.07625561,0.06699857,0.0889958,0.17366332,0.16938224
205,-0.00759635,-0.059385374,-0.009308707,0.035959646,-0.011958506,0.021177277,-0.002347359,0.10912964,-0.02960668,-0.031880047
206,-0.02194482,-0.00037769327,0.055368055,0.042484134,0.044430718,-0.012615027,0.06701365,-0.0047938386,0.016772665,-0.020159105
207,0.6544983,-0.40003282,1.131953,-0.67041427,-0.49914688,0.5505495,1.3432363,0.9568796,-0.12743363,0.97668123
